mutation_year,mutation_week,company_id,branch_id,SBIHOOFDACT,SBINEVENACT1,SBINEVENACT2
2022,23,4a00412ce9c98bd92cc48867f995fe384afb813b,d4534789409ab195c81c1821197c8606824d5936,47919,47999,47899
2021,17,d993ca58ff385327ee6fad5d2225286e7728deba,c4d13ff1fc7bf02afcc0318dc5b169ed418900ce,6420,,
2021,51,d993ca58ff385327ee6fad5d2225286e7728deba,c4d13ff1fc7bf02afcc0318dc5b169ed418900ce,6420,,
2022,28,d993ca58ff385327ee6fad5d2225286e7728deba,c4d13ff1fc7bf02afcc0318dc5b169ed418900ce,6420,,
2022,49,d993ca58ff385327ee6fad5d2225286e7728deba,c4d13ff1fc7bf02afcc0318dc5b169ed418900ce,6420,,
2021,30,613f3c313e06db8520f3e47ed311dd6cae426168,14ffd0aff2f7c94b9c55c18a292e86483f540d10,6420,,
2022,18,613f3c313e06db8520f3e47ed311dd6cae426168,14ffd0aff2f7c94b9c55c18a292e86483f540d10,6420,,
2023,10,613f3c313e06db8520f3e47ed311dd6cae426168,14ffd0aff2f7c94b9c55c18a292e86483f540d10,6420,,
2022,26,bffc20b3ade2a1a053146c6503c3a8c74e59f7c6,20d2d2c935ef447ae3b1ef33799947c3233828e4,6420,,
2022,51,bffc20b3ade2a1a053146c6503c3a8c74e59f7c6,20d2d2c935ef447ae3b1ef33799947c3233828e4,6420,,
2023,05,bffc20b3ade2a1a053146c6503c3a8c74e59f7c6,20d2d2c935ef447ae3b1ef33799947c3233828e4,6420,,
2021,50,bd1154928fecc06feb05fe517c5daab88c3c1d6a,87ad201ad16eafa34d724def932e4176f3e8c27a,70222,,
2022,52,bd1154928fecc06feb05fe517c5daab88c3c1d6a,87ad201ad16eafa34d724def932e4176f3e8c27a,70222,,
2023,07,5b3a80a609b21c80c1e52ea8935f7c57a86b2124,6f271c389ba9ed87260a513a4eb994514501d94d,3220,47594,
2021,45,2b229352eeb1fe4269d5c6a996a68c7e19cb409b,1dcf2cd8da506ff9e10a9208ab1853f5c1a7c118,6420,,
2022,29,2b229352eeb1fe4269d5c6a996a68c7e19cb409b,1dcf2cd8da506ff9e10a9208ab1853f5c1a7c118,6420,,
2022,08,5c5eacdef85064a875d6e47811c047f7d34afdd5,2a0bafb3932c8e919e15155a2d0ccc2ac9a15074,6832,64302,
2022,48,5c5eacdef85064a875d6e47811c047f7d34afdd5,2a0bafb3932c8e919e15155a2d0ccc2ac9a15074,6832,64302,
2022,31,b1823c88e45ffab8d6dba0eb3b2fc73ccfa8a54f,1535100a34ad8565665927c35a1feae01844b93f,9003,70221,
2022,05,a3e7edc1ae7160eb4a13f5daf31b5c557dc6810f,2af25e65b20ac7443fc404746b42d2354e8093f5,6420,,
2021,44,f1d853cc55aa70b096fe0989db9ccb41f127db64,2e6c51002eff184aa447b682ecdbed2d42384e7e,56101,,
2022,45,f1d853cc55aa70b096fe0989db9ccb41f127db64,2e6c51002eff184aa447b682ecdbed2d42384e7e,56101,,
2021,41,0d8bf8ca4ea9b0747ff2ec1eac9ca246bdf49e8d,f2b89f9f2d0547e11e0e55efe42a726329ae7803,56101,,
2022,03,bf70a95d61ac4cbad66992db482ae9978b0a9ce3,b9309212ca7555fb4e86173fa5b3183366b415ae,6630,,
2022,24,bf70a95d61ac4cbad66992db482ae9978b0a9ce3,b9309212ca7555fb4e86173fa5b3183366b415ae,6630,,
2021,52,2c57c5246c1e1c5b86f68ca5c6c73a59589199b0,7e69487250e08e029622b727095ce88d95524143,6420,,
2022,13,2c57c5246c1e1c5b86f68ca5c6c73a59589199b0,7e69487250e08e029622b727095ce88d95524143,6420,,
2022,43,2c57c5246c1e1c5b86f68ca5c6c73a59589199b0,7e69487250e08e029622b727095ce88d95524143,6420,,
2022,44,2c57c5246c1e1c5b86f68ca5c6c73a59589199b0,7e69487250e08e029622b727095ce88d95524143,6420,,
2021,41,3bd7817c7236018c938dc000cbea0daca402e7b3,0d47510f32379d0c606a6e8e938e8c48eedb9a83,6420,,
2022,42,3bd7817c7236018c938dc000cbea0daca402e7b3,0d47510f32379d0c606a6e8e938e8c48eedb9a83,6420,,
2021,35,0b0be1e86f8c1e7c762590a9f2cd7fcf4ca75c01,ef660bd6cf4f175e53bb2c03ca2d57ad45f790c5,86913,,
2022,19,0b0be1e86f8c1e7c762590a9f2cd7fcf4ca75c01,ef660bd6cf4f175e53bb2c03ca2d57ad45f790c5,86913,,
2021,47,05d37443ffa273ec4527bc1972ed9c19ad06ae81,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,86232,,
2022,19,05d37443ffa273ec4527bc1972ed9c19ad06ae81,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,86232,,
2021,04,7f156eef4044818f223ce44033091b3b7a8db109,8a9e196feeb15d31df1f444ab99d824bc63a3d99,74201,9003,
2022,32,cc75f84128e367875f48c92808487c02e38076ef,84a14dc9c101a4ee2826d264712e79447c0fa08d,74101,5920,
2021,14,ef4be346125d34b51bc75110454fbaee352eb54f,cba34b473ebf3f3734bb3d0f65e0017fb5ca8de1,47299,47291,56101
2021,09,6b34c6a089846988f1fecfc10e34f5f02a8550f8,666bddd2a00a29326aaf20b9c38108114533783c,47914,46421,46424
2021,41,6b34c6a089846988f1fecfc10e34f5f02a8550f8,666bddd2a00a29326aaf20b9c38108114533783c,47914,46421,46424
2022,45,6b34c6a089846988f1fecfc10e34f5f02a8550f8,666bddd2a00a29326aaf20b9c38108114533783c,47914,46421,46424
2022,18,c3ef102ad9ab3ad472ca68e8154fda77c07fddf5,9b7adef1aa98f72b23124041c50b90168e4ef402,86913,,
2021,28,2bc70f02a831dcce130d0f676229d97593039b17,fb77b2996084139c6321016472220451ef7b2a08,5621,85592,85522
2021,29,2bc70f02a831dcce130d0f676229d97593039b17,fb77b2996084139c6321016472220451ef7b2a08,5621,85592,85522
2023,12,fc458bfc7dfa54d04160ddb8ec6fced10bfb580a,02907885df8a393a8d65b571bfdd4a15e6685fa1,86919,10822,
2022,41,e4a999c38ddec443795b15f7cb1c8ba163056ed7,3ca79e6acbc22ffde6bb347a999017b500222687,5223,,
2021,44,a26b078582dc021dabc6efcb77c8f1c18a7ff002,52b9d52a2bbc655996aadf96a0d4a2d2fd21a69e,8230,74101,47918
2022,11,6cc2ca1fdad98e794ac610948319261c6771e67e,d78234ebdbb8549a8c0589e2171c03f2a1e4792f,70222,,
2021,23,11b3a214664cdbd0889b2640cc98c207590d8808,4a579d6f1dc0f984ee4d40dfe1201a3c64106e85,47918,,
2022,42,11b3a214664cdbd0889b2640cc98c207590d8808,4a579d6f1dc0f984ee4d40dfe1201a3c64106e85,47918,,
2021,28,0d6b55acb5000740136f8bce08ac7ca01eed97ea,ea7f30f69b4b9d1686bd307fc0db1b6a5d06673d,59111,7312,9003
2021,45,0d6b55acb5000740136f8bce08ac7ca01eed97ea,ea7f30f69b4b9d1686bd307fc0db1b6a5d06673d,59111,7312,7490
2021,09,f279d9dcb49d330fe40f3179452aa13a4e25270f,ae2597aaf5d93a50f25058afc2b3820dc3ff2ffb,74201,,
2021,15,f279d9dcb49d330fe40f3179452aa13a4e25270f,ae2597aaf5d93a50f25058afc2b3820dc3ff2ffb,74201,,
2021,49,f279d9dcb49d330fe40f3179452aa13a4e25270f,ae2597aaf5d93a50f25058afc2b3820dc3ff2ffb,74201,,
2022,29,f279d9dcb49d330fe40f3179452aa13a4e25270f,ae2597aaf5d93a50f25058afc2b3820dc3ff2ffb,74201,,
2021,21,f4d8537d0f96724bda96b04c7e73399877ccd11f,ff12d931cf2ade7bc689f315949ce34bd2a8ae85,6420,,
2022,14,f4d8537d0f96724bda96b04c7e73399877ccd11f,ff12d931cf2ade7bc689f315949ce34bd2a8ae85,6420,,
2022,01,adebae0ed27997bd073ec58d7fa8d6682e59ac3f,125d88570a6a1ab46aaff4e8d1614550e3c849be,69105,6420,
2022,52,adebae0ed27997bd073ec58d7fa8d6682e59ac3f,125d88570a6a1ab46aaff4e8d1614550e3c849be,69105,6420,
2021,41,86117f358a6e65e3857bb0b319235c1fcfa21e74,0052707abe5de728a26265477c2302a70b438372,6202,,
2022,42,86117f358a6e65e3857bb0b319235c1fcfa21e74,0052707abe5de728a26265477c2302a70b438372,6202,,
2021,12,b858d61853f7a50075abc47e27fd004b7c221b5f,82cb105b6d89819d940d626896c677f0511424ff,86929,,
2022,16,b858d61853f7a50075abc47e27fd004b7c221b5f,82cb105b6d89819d940d626896c677f0511424ff,86929,,
2023,13,b858d61853f7a50075abc47e27fd004b7c221b5f,82cb105b6d89819d940d626896c677f0511424ff,86929,,
2021,05,ba8385eee0c43d452c7f509e795f8c71cdaa8eea,00dfa495628ce8003f51dcad5514838b5db28eff,93143,93146,
2022,02,eb650f3700b6ff31039e6a71a9d9e520f4445f6c,ac1717610061361069add665f7ba51b7bcf4ef57,6420,,
2022,36,eb650f3700b6ff31039e6a71a9d9e520f4445f6c,ac1717610061361069add665f7ba51b7bcf4ef57,6420,,
2021,02,3298a81bb27c1af08621d651c6b7d200760c2362,73cae0d872226c4a4d4b73b67efeaf6ebbfdc33b,70221,,
2021,48,3298a81bb27c1af08621d651c6b7d200760c2362,73cae0d872226c4a4d4b73b67efeaf6ebbfdc33b,70221,,
2023,04,3298a81bb27c1af08621d651c6b7d200760c2362,73cae0d872226c4a4d4b73b67efeaf6ebbfdc33b,70221,,
2023,08,3298a81bb27c1af08621d651c6b7d200760c2362,73cae0d872226c4a4d4b73b67efeaf6ebbfdc33b,55201,,
2021,17,51b474d3fd04347cb5579c62eb9c13c872027234,778b83c3477d2ac59217da3175edd8c5ac1921db,56101,70221,
2022,02,51b474d3fd04347cb5579c62eb9c13c872027234,778b83c3477d2ac59217da3175edd8c5ac1921db,70221,,
2022,28,51b474d3fd04347cb5579c62eb9c13c872027234,778b83c3477d2ac59217da3175edd8c5ac1921db,70221,,
2022,48,51b474d3fd04347cb5579c62eb9c13c872027234,778b83c3477d2ac59217da3175edd8c5ac1921db,70221,,
2021,08,5d58d5da1bdb1bfa78c87b2fefa0a3912b556f61,dc18eb1a82973582cf5a3262292df6f8ef9811f9,8621,,
2023,06,9f86ff53e7a311f748b4c3d745e661fffcee39f2,df64ddcdb951c385c1615103f9d091e5d895979b,8560,8541,
2021,13,ffd93f4871373b68e7b81870b602b28937e4eb3b,bf59811d505491b16e10972423457a830d460898,4663,4329,
2022,08,ffd93f4871373b68e7b81870b602b28937e4eb3b,bf59811d505491b16e10972423457a830d460898,4663,4329,
2023,07,ffd93f4871373b68e7b81870b602b28937e4eb3b,bf59811d505491b16e10972423457a830d460898,4663,4329,
2021,50,1ba8daf66ef4ccb5cfc94965872794cb7c621c6a,e332f7639557d5c8daf0bf64cb7ad5433ecca209,6420,,
2022,35,1ba8daf66ef4ccb5cfc94965872794cb7c621c6a,e332f7639557d5c8daf0bf64cb7ad5433ecca209,6420,,
2022,09,a25c0cd6d4306524c71925883a0ac04445a427b4,4df682fd4e848c26f825c77c2c55469099207133,85519,7021,47916
2022,15,f0f56ed4ce00db77f94cf10e6c1e9e9371f1e2fa,5d9ce99bf857e7fb5661339e60872f794ffce5b5,86913,,
2021,23,42c5fbef9ab9d2a838833719a3d5aec7d22ab0e7,742df9626b2f9daf9b67d4005ec3306788aca963,6420,,
2022,22,42c5fbef9ab9d2a838833719a3d5aec7d22ab0e7,742df9626b2f9daf9b67d4005ec3306788aca963,6420,,
2022,05,b961e196ed0a7e37d24fa0b144a98408058bd3d5,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,43,2e8f35175793fa6f4731ebb0b2f44a053d578f0d,44f8eb237fdb48b32924312d16cd6beedcf26ce9,6420,,
2022,21,2e8f35175793fa6f4731ebb0b2f44a053d578f0d,44f8eb237fdb48b32924312d16cd6beedcf26ce9,6420,,
2022,43,2e8f35175793fa6f4731ebb0b2f44a053d578f0d,44f8eb237fdb48b32924312d16cd6beedcf26ce9,6420,,
2021,30,e4c6c2f874ff477fe3de220587e5721c61ba3a82,890c4113bd18b8fa583f7c96f6ca15457cc130bf,74102,96022,
2022,15,426b6312892a5009aa50c358b09e42eee9bc56b9,3d006892b38d9526c5c09656451c29d6b858f4a2,9003,,
2021,11,74fb67a54f59672288faa09f6d68dc7fbacd88ac,6ff6922776b8b008207728a71a12724526f38fa5,74201,,
2021,21,74fb67a54f59672288faa09f6d68dc7fbacd88ac,6ff6922776b8b008207728a71a12724526f38fa5,74201,,
2021,31,74fb67a54f59672288faa09f6d68dc7fbacd88ac,6ff6922776b8b008207728a71a12724526f38fa5,74201,,
2022,19,965b2491ffdaa84067ee54c716d4aa618e798ca1,5527e9eaf1029a4256217985f44b2743ad484da9,88101,96022,
2022,28,965b2491ffdaa84067ee54c716d4aa618e798ca1,5527e9eaf1029a4256217985f44b2743ad484da9,88101,96022,
2021,04,8af06b84950e35df09a2c0a95d0acead85310c58,efe5f818f4f3f931d273cda08012e312a0213a41,6420,,
2021,02,424c1f3dc75f7b4bf8e82db415aa933fe001307e,9a1413aa248222e0e204de88a2f725cdc3501341,47811,,
2023,08,e23862dbdadc1799a407a27b339869e71bc308d4,42811be216cfc64704a098e96a060081b3070273,5629,,
2022,24,291c5527370eb2f8edefd5e1a865baf15ed6c113,6625f8ab3e86cd0a3c53afbc7b12fc0d66609c1b,47819,,
2021,21,61352beb92ff4bf1207633cacc7c2ee3d6d2afa3,bfd63ad8abfac7f020ae5225099fb9f6dc4e4403,4941,,
2022,31,61352beb92ff4bf1207633cacc7c2ee3d6d2afa3,bfd63ad8abfac7f020ae5225099fb9f6dc4e4403,4941,,
2021,33,9083b6ee43c8182bae3c7442fa85491fc6a9686b,9b12160cd27ae87eb38f3e10a81313e326f00bef,6420,,
2022,40,9083b6ee43c8182bae3c7442fa85491fc6a9686b,9b12160cd27ae87eb38f3e10a81313e326f00bef,6420,,
2022,17,201ce29f61e2ea1db7e344756cc7bd94ca3a368c,bc388e12fc1077116c7369a9b74ee03fcf0ae260,85519,6201,
2021,02,c86d06177769f3caabb56ba0cc05d28b19029eda,d053aea8cb2c8c7320d9cd04aa8e9ba0f39d0708,7320,,
2022,05,9351c111a361db7d035dfe98585b828fbc6f6425,1705627a064ce5cb214db0bdb53b22062e93d092,45112,,
2022,14,d3aa4259bf65b817ce11eb880cd464e83df9f05e,493244f7b9a99fc95281a730302cf47c74f4c30b,43999,,
2021,45,27d7c4f3215446ce751874375251478042bab4c0,4211228c36c394cc5bafe49f7b52645536428f3d,96022,9002,7430
2021,05,73e896882c81a75b2309e3c7c5e0347a1332d3dc,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,07,faa27ad6d7e8e8d1bea22c88c982c514c603d0e2,46ce068b9953170f371b388baff6eb86449b5912,6831,6622,
2022,04,7faff0c9d17b966baa8fde25d7973081eca83f0b,524bbdf067d83b260df104fbc2f1c4b505e79757,6622,,
2022,20,7faff0c9d17b966baa8fde25d7973081eca83f0b,524bbdf067d83b260df104fbc2f1c4b505e79757,6622,,
2021,35,36a0243a13bbfe5275a69bb77f11d8bdd0771d03,d06681d11dcbde6e04ca64cd919402d91541e290,9002,70222,
2021,49,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2022,21,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2022,39,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2022,43,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2021,01,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,b6f151dbfceeb0388881d79b8b7758b49e4d75a4,64922,,
2021,48,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,b6f151dbfceeb0388881d79b8b7758b49e4d75a4,64922,,
2021,49,0bc2fff7e92983bf7ff62f9aa31372cc0443f124,b6f151dbfceeb0388881d79b8b7758b49e4d75a4,64922,,
2021,43,12dcb383e9acd5308ade1bd32a90f3e715606579,3a3fca323488094ca4ad3e2ef8d394fb847bd435,86232,70221,
2021,45,12dcb383e9acd5308ade1bd32a90f3e715606579,3a3fca323488094ca4ad3e2ef8d394fb847bd435,86232,70221,
2023,04,12dcb383e9acd5308ade1bd32a90f3e715606579,3a3fca323488094ca4ad3e2ef8d394fb847bd435,86232,70221,
2021,12,75863d44fa38a2c24feec766cbc89b117eea8a88,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,45,75863d44fa38a2c24feec766cbc89b117eea8a88,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,43,34c985a075e8e388ea7ed3fdbae306993df26d46,5c7c0f3f27e9f5511803547430fe8b84d8de26b9,6420,,
2021,52,34c985a075e8e388ea7ed3fdbae306993df26d46,5c7c0f3f27e9f5511803547430fe8b84d8de26b9,6420,,
2023,01,6885264bf335e258001a91b2f454c1497e1661be,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,69209,,
2021,16,cdcf1033e704022ef8a86046fe103e2f9a8acbec,a4b4cc318c9a0d021f0d1fce1b34f2a0337c6270,3329,47918,
2022,37,cdcf1033e704022ef8a86046fe103e2f9a8acbec,a4b4cc318c9a0d021f0d1fce1b34f2a0337c6270,3329,47918,
2021,44,4764ef49caf4fd5ba261777c83360dc8a14ce6ad,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,6420,,
2021,05,07b5c4bc9c906dab75aa8e172c874e09f6d0e627,3b4db5b36c7a07c427ad63ba7b3dd97ec50f1809,6420,,
2021,27,07b5c4bc9c906dab75aa8e172c874e09f6d0e627,3b4db5b36c7a07c427ad63ba7b3dd97ec50f1809,6420,,
2022,32,07b5c4bc9c906dab75aa8e172c874e09f6d0e627,3b4db5b36c7a07c427ad63ba7b3dd97ec50f1809,6420,,
2022,13,cb14ebf0907314505cb3baa3c4b5165cde03ae50,a6a59264b6cbebd65fade083a918a0aefab68d6c,88992,,
2022,46,40373e62f55bfa20d672d654afb3c321224ea9dd,fe311e0ff069eff454b8a587d43853a7c7c5fd26,9002,8130,
2023,06,40373e62f55bfa20d672d654afb3c321224ea9dd,fe311e0ff069eff454b8a587d43853a7c7c5fd26,9002,8130,
2022,02,ed355cca551ca7be8b1bb17129166ed7928a57b5,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,66191,,
2023,11,0d502bae5a0b51436c142105f822cdbacd31e09f,d13b280c79bc6f52d33ff52480b9c93808784ec4,81221,,
2021,32,cfc650630ae9fa154d50f6d81443d6f062f71bd8,a0345405f9a0b324c0313a2df0a9f9445ea01616,47911,6209,
2021,48,cfc650630ae9fa154d50f6d81443d6f062f71bd8,a0345405f9a0b324c0313a2df0a9f9445ea01616,47911,6209,
2022,13,cfc650630ae9fa154d50f6d81443d6f062f71bd8,a0345405f9a0b324c0313a2df0a9f9445ea01616,47911,6209,47221
2022,24,cfc650630ae9fa154d50f6d81443d6f062f71bd8,a0345405f9a0b324c0313a2df0a9f9445ea01616,47911,6209,47221
2022,32,cd5e50ce2676041cd7b753bec2ad73c82befe038,a288ebf445dd3fd023a5e6bcdfc03c909474e670,56101,5630,
2022,37,cd5e50ce2676041cd7b753bec2ad73c82befe038,a288ebf445dd3fd023a5e6bcdfc03c909474e670,56101,5630,
2022,15,884aed12c375d6e8d0591bb34bacedb1dfec578d,6bbc58fff453be38df417ffc75a6a27e2d085dd0,47914,1413,9002
2022,24,1de14a8c6350a11829b3e4aac502520a84777ae8,f56064d0165fb16067de6f78f0dc2e02623b0440,5621,93299,
2023,03,1de14a8c6350a11829b3e4aac502520a84777ae8,f56064d0165fb16067de6f78f0dc2e02623b0440,5621,93299,
2021,52,9192c38bdaeefc0ce27691b12392ba3333169743,42bda43709b0f54de806a8067fa9948fe8dbad13,6209,,
2023,06,9192c38bdaeefc0ce27691b12392ba3333169743,42bda43709b0f54de806a8067fa9948fe8dbad13,6209,,
2022,19,26d8d250df58a420a6b88fe6c2e7c5183a8bef9c,c48b9cb361ee52b66c148b1e8c0eef1b0931450f,43222,46692,
2023,08,26d8d250df58a420a6b88fe6c2e7c5183a8bef9c,c48b9cb361ee52b66c148b1e8c0eef1b0931450f,43222,46692,
2021,13,dacf080f9ea28e86dfd76684f510a3cd9f2604fb,4c7ba907f513399e0d2d062ea950e06097cacd1e,4110,,
2021,23,dacf080f9ea28e86dfd76684f510a3cd9f2604fb,4c7ba907f513399e0d2d062ea950e06097cacd1e,4110,,
2021,27,97908d95dee117dca7e090160694cbc2a3de16e2,b0344b8e7dec8658917e2397b516cb6687c892b3,6202,6201,
2021,41,a08b1c36a2a3c6dfdf821608ab6131897d8e391c,9943dab6008d548792ec108cda0cc963c253e268,85519,85592,86919
2022,12,b46ef7b549b9836e35242df93eccad72e16d54bd,d17b5aa2d86b560a29a8288b15ba42f83091c9cd,47541,9522,
2021,38,6bfa409055bb995f6784cbc99a01f250e42d8928,befc0e3eca3fc69b9bbfc7bec1b156d4d29157b4,6420,,
2021,47,6bfa409055bb995f6784cbc99a01f250e42d8928,befc0e3eca3fc69b9bbfc7bec1b156d4d29157b4,6420,,
2023,01,6bfa409055bb995f6784cbc99a01f250e42d8928,befc0e3eca3fc69b9bbfc7bec1b156d4d29157b4,6420,,
2021,10,f087cc4d2f8cd89961e4c52e248a8f067ad765dd,75d30131ab9e543cf69ccd51abdccb88c550cd21,6209,,
2021,30,88948d1511a6d46e3feb6e75bca822eb96cf29af,e451c9fd7dbac10209f0455c0505b8020c63e5f2,46499,46383,
2022,01,88948d1511a6d46e3feb6e75bca822eb96cf29af,e451c9fd7dbac10209f0455c0505b8020c63e5f2,46499,46383,
2021,27,a16f50f37cfdb3d6107f33c14692f13a772eb066,78b6174dfead6da798d1fff611f67cc63b457fac,47918,,
2021,44,8720ef644a018086fd7ac9db1613733cfd474140,8659c125c2b6784c07e1ab6f8e5ba4c7c613157e,6832,68204,4110
2022,39,8720ef644a018086fd7ac9db1613733cfd474140,8659c125c2b6784c07e1ab6f8e5ba4c7c613157e,6832,68204,4110
2022,37,64fedf02eb00d28e59d8c92d3dda10fec74d0617,08914723cb515992a4b535d003e6c7db9c2a655d,85522,90011,74101
2022,09,a6ca1c2a3fa01d6744d13dde8dd1d46868e3b499,a618704d2cca846b4f540dc23c20f7f7862ac0dc,4711,4726,
2021,17,2c3adba6f98a1f74c18f9416fda13d961a074fd4,f3c455d44e733b809b5daa8e04ea1c2d1b081378,86919,,
2021,42,ad8404342e802d0fca2158eb945b62c94d339fdf,3386eb7415999101bc233074ca4d2df37f9f3dc3,86919,7490,
2022,51,2c28b6d17dd74624c62466e3509bfa0c0965c2f8,58e4cb276d740abcdb485f0c80d16163b4768414,8891,,
2023,01,2c28b6d17dd74624c62466e3509bfa0c0965c2f8,58e4cb276d740abcdb485f0c80d16163b4768414,8891,,
2023,01,0d4790c77219a899eb2c30db225cd6bcaa0f3885,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,69209,,
2021,16,1190c5e72ee6feeb66be7a914cf4ef7bf0fcd167,50a8f6cf98f5f05d2244a25a9a5ebf7d32fd04cb,5621,,
2021,36,e6a0d697840241b39a9a2d38acd13b175e24140a,2ee285233eff94b563fc51527ff76ecc765390d5,70221,,
2022,11,e6a0d697840241b39a9a2d38acd13b175e24140a,2ee285233eff94b563fc51527ff76ecc765390d5,70221,,
2021,39,d462d9bedb535a1ac6666652e0a5e5ad362107b2,121a4b354d2516f7b3cfda7716c0272d9d64820f,5621,5630,93299
2022,22,e14d509a16b8f075bc10af48eec19ded106e5f24,812a46c527c16bc0e4c982c8793ae57a19849fd4,7311,47918,
2022,23,e14d509a16b8f075bc10af48eec19ded106e5f24,812a46c527c16bc0e4c982c8793ae57a19849fd4,7311,47918,
2022,25,304a2358558168a760a6562d402dfb715e10bc96,8b74ded2af8ca974ede2754c22cd1de2508def78,4391,,
2022,52,f13aa21e8eb9e936d0cda62755b977aae30cf419,942fe4e5a7f0cab1b73373180a945bf6c306a272,86919,85519,
2021,41,e552611b48ed5eecd4d3aba22dfe601e40eec251,db1a89dd54a46d86e60f593adfc2788109ec0723,86913,,
2022,25,e552611b48ed5eecd4d3aba22dfe601e40eec251,db1a89dd54a46d86e60f593adfc2788109ec0723,86913,,
2023,10,e552611b48ed5eecd4d3aba22dfe601e40eec251,db1a89dd54a46d86e60f593adfc2788109ec0723,86913,,
2021,41,e552611b48ed5eecd4d3aba22dfe601e40eec251,f24c324fbf4e5b65f96339da87a0dcdf3973390a,86913,,
2022,25,e552611b48ed5eecd4d3aba22dfe601e40eec251,f24c324fbf4e5b65f96339da87a0dcdf3973390a,86913,,
2023,09,e552611b48ed5eecd4d3aba22dfe601e40eec251,f24c324fbf4e5b65f96339da87a0dcdf3973390a,86913,,
2023,10,e552611b48ed5eecd4d3aba22dfe601e40eec251,f24c324fbf4e5b65f96339da87a0dcdf3973390a,86913,,
2021,41,e552611b48ed5eecd4d3aba22dfe601e40eec251,8db05a2d41d4e406dee9b5a8fd9109f93f65e797,70222,,
2022,25,e552611b48ed5eecd4d3aba22dfe601e40eec251,8db05a2d41d4e406dee9b5a8fd9109f93f65e797,70222,,
2023,10,e552611b48ed5eecd4d3aba22dfe601e40eec251,8db05a2d41d4e406dee9b5a8fd9109f93f65e797,70222,,
2021,41,e552611b48ed5eecd4d3aba22dfe601e40eec251,f0a3e4c48eea1b8566139d924992efb8f98c8d87,86913,,
2022,25,e552611b48ed5eecd4d3aba22dfe601e40eec251,f0a3e4c48eea1b8566139d924992efb8f98c8d87,86913,,
2022,28,e552611b48ed5eecd4d3aba22dfe601e40eec251,4dba5f1eccda322aa2f0e50021da339dd2ec35b4,86913,,
2023,09,e552611b48ed5eecd4d3aba22dfe601e40eec251,19894f240abaedc4fd9c8c9483424027913b77eb,86913,,
2021,32,b792a2971a2fc8958dfa1fbeade9eaa9796fbd34,c526a6d4e409d35ae77c43201dfa4fa476f3963d,9003,,
2022,45,b792a2971a2fc8958dfa1fbeade9eaa9796fbd34,c526a6d4e409d35ae77c43201dfa4fa476f3963d,9003,,
2021,22,75100e235d66b1f0ddbadec7695d3bcf0a6a7f9e,b0c38cbcb06ec3b076b37d0d7e035e2a11f96977,55102,,
2022,34,75100e235d66b1f0ddbadec7695d3bcf0a6a7f9e,b0c38cbcb06ec3b076b37d0d7e035e2a11f96977,55102,,
2021,33,afeafbf9417a8831bbe574c2e9546a5988f16983,71bf9a54a52002aac70d8db07257affe02ccae73,86231,,
2022,21,afeafbf9417a8831bbe574c2e9546a5988f16983,71bf9a54a52002aac70d8db07257affe02ccae73,86231,,
2022,07,402dab334c290b9500313cc1ef6b9243253d82f8,3401c6388a5a89806949887be0b388decb1ce7ef,7490,,
2021,11,7d28366eecd85c87b6fb0a03cadac0ca00d8a97d,65f24ffb5b37346c71781dfcd53ab9b13002c4e4,4932,,
2021,16,97e892c9cc183fd768467d9f370c4a4a30d6706b,bc69a37bd09dbc613452545e9aa260485e0a89ba,86913,,
2022,28,8ae2bda484f807c8cf5edc7a36ab326531d95135,dc87815e1a84a39f1cc2dcfa0933ae35b57f2359,7112,,
2021,36,a7feb2b3081c155cd8bfbf41940985a78ac5608a,679f8c93c0afe6bc54b4d36f2f2a1956b059f170,6201,,
2022,42,a7feb2b3081c155cd8bfbf41940985a78ac5608a,679f8c93c0afe6bc54b4d36f2f2a1956b059f170,6201,,
2021,03,ce5877b9f8c50cb887788319155a6509853fd9ab,c0c7f4e79494b723076c9b70e1c67026a96a1fc7,45112,,
2021,14,9425978cf783c273271607d910b300cafb1d97fa,34eb5b54b22538bcd07a914b20cbbd73813bd442,6420,,
